order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20251120-377961,2025-11-20T11:14:39.174781,REST-DXB-002,CUST-10016,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 44.67, ""subtotal"": 89.34}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 53.25, ""subtotal"": 106.5}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.62, ""subtotal"": 79.24}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.52, ""subtotal"": 35.04}]",310.12,cash,delivered,2025-11-20T11:14:39.174781
ORD-20251120-857084,2025-11-20T11:25:07.174781,REST-DXB-002,CUST-10430,takeaway,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.64, ""subtotal"": 19.64}]",19.64,card,delivered,2025-11-20T11:25:07.174781
ORD-20251120-157635,2025-11-20T11:40:04.174781,REST-AUH-001,CUST-10396,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.58, ""subtotal"": 47.58}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.45, ""subtotal"": 64.35}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.81, ""subtotal"": 17.43}]",129.36,card,delivered,2025-11-20T11:40:04.174781
ORD-20251120-727570,2025-11-20T12:12:08.174781,REST-DXB-001,CUST-10036,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.8, ""subtotal"": 47.8}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 14.99, ""subtotal"": 14.99}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 43.24, ""subtotal"": 129.72}]",192.51,card,delivered,2025-11-20T12:12:08.174781
ORD-20251120-339701,2025-11-20T12:13:17.174781,REST-SHJ-001,CUST-10006,dine_in,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.69, ""subtotal"": 11.69}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.02, ""subtotal"": 49.02}]",60.71,wallet,completed,2025-11-20T12:13:17.174781
ORD-20251120-602954,2025-11-20T12:26:59.174781,REST-AUH-002,CUST-10180,delivery,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.04, ""subtotal"": 15.04}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.02, ""subtotal"": 16.04}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.81, ""subtotal"": 125.43}]",156.51,wallet,completed,2025-11-20T12:26:59.174781
ORD-20251120-361941,2025-11-20T13:28:06.174781,REST-DXB-002,CUST-10331,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.52, ""subtotal"": 52.56}]",52.56,wallet,delivered,2025-11-20T13:28:06.174781
ORD-20251120-928307,2025-11-20T14:08:52.174781,REST-DXB-002,CUST-10189,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.44, ""subtotal"": 36.88}]",36.88,wallet,delivered,2025-11-20T14:08:52.174781
ORD-20251120-257435,2025-11-20T14:22:22.174781,REST-AUH-001,CUST-10439,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.77, ""subtotal"": 11.77}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 38.66, ""subtotal"": 38.66}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.78, ""subtotal"": 35.56}]",85.99,wallet,completed,2025-11-20T14:22:22.174781
ORD-20251120-258546,2025-11-20T14:37:37.174781,REST-DXB-001,CUST-10232,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.01, ""subtotal"": 21.01}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 18.11, ""subtotal"": 36.22}]",57.23,card,completed,2025-11-20T14:37:37.174781
ORD-20251120-583173,2025-11-20T15:12:49.174781,REST-AUH-001,CUST-10477,delivery,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 42.37, ""subtotal"": 127.11}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.45, ""subtotal"": 80.9}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.41, ""subtotal"": 55.23}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.66, ""subtotal"": 115.98}]",379.22,cash,completed,2025-11-20T15:12:49.174781
ORD-20251120-812350,2025-11-20T15:16:13.174781,REST-DXB-002,CUST-10171,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.94, ""subtotal"": 46.94}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.55, ""subtotal"": 55.65}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.62, ""subtotal"": 118.86}]",221.45,card,completed,2025-11-20T15:16:13.174781
ORD-20251120-278565,2025-11-20T15:42:44.174781,REST-DXB-001,CUST-10452,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.29, ""subtotal"": 16.58}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.14, ""subtotal"": 10.14}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.1, ""subtotal"": 78.2}]",104.92,cash,completed,2025-11-20T15:42:44.174781
ORD-20251120-100786,2025-11-20T15:58:03.174781,REST-AUH-001,CUST-10377,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.39, ""subtotal"": 54.39}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.88, ""subtotal"": 59.64}]",114.03,cash,completed,2025-11-20T15:58:03.174781
ORD-20251120-722557,2025-11-20T16:22:14.174781,REST-AUH-001,CUST-10224,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.77, ""subtotal"": 35.31}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.93, ""subtotal"": 50.93}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 41.24, ""subtotal"": 82.48}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.92, ""subtotal"": 53.76}]",222.48,cash,delivered,2025-11-20T16:22:14.174781
ORD-20251120-285844,2025-11-20T16:25:08.174781,REST-AUH-002,CUST-10300,delivery,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.49, ""subtotal"": 34.98}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.04, ""subtotal"": 45.12}]",80.1,cash,completed,2025-11-20T16:25:08.174781
ORD-20251120-263343,2025-11-20T17:00:50.174781,REST-SHJ-001,CUST-10123,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.02, ""subtotal"": 147.06}]",147.06,wallet,delivered,2025-11-20T17:00:50.174781
ORD-20251120-964614,2025-11-20T17:13:31.174781,REST-AUH-002,CUST-10107,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.83, ""subtotal"": 22.83}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 10.36, ""subtotal"": 20.72}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.36, ""subtotal"": 18.36}]",61.91,wallet,completed,2025-11-20T17:13:31.174781
ORD-20251120-798734,2025-11-20T17:28:30.174781,REST-DXB-001,CUST-10380,dine_in,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.01, ""subtotal"": 42.02}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.83, ""subtotal"": 85.66}]",127.68,wallet,completed,2025-11-20T17:28:30.174781
ORD-20251120-103702,2025-11-20T17:58:28.174781,REST-AUH-002,CUST-10233,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 35.67, ""subtotal"": 71.34}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 42.87, ""subtotal"": 85.74}]",157.08,wallet,delivered,2025-11-20T17:58:28.174781
ORD-20251120-628886,2025-11-20T18:05:10.174781,REST-AUH-001,CUST-10333,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.77, ""subtotal"": 11.77}]",11.77,wallet,delivered,2025-11-20T18:05:10.174781
ORD-20251120-988406,2025-11-20T18:37:09.174781,REST-DXB-002,CUST-10280,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.51, ""subtotal"": 12.51}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.23, ""subtotal"": 86.46}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 42.92, ""subtotal"": 42.92}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.58, ""subtotal"": 39.58}]",181.47,card,completed,2025-11-20T18:37:09.174781
ORD-20251120-491981,2025-11-20T18:38:37.174781,REST-AUH-002,CUST-10102,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.0, ""subtotal"": 50.0}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.67, ""subtotal"": 41.34}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.8, ""subtotal"": 39.8}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.01, ""subtotal"": 144.03}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.27, ""subtotal"": 44.54}]",319.71,wallet,delivered,2025-11-20T18:38:37.174781
ORD-20251120-872092,2025-11-20T19:00:52.174781,REST-DXB-001,CUST-10393,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.64, ""subtotal"": 52.92}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.43, ""subtotal"": 22.43}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.29, ""subtotal"": 16.58}]",91.93,cash,delivered,2025-11-20T19:00:52.174781
ORD-20251120-949205,2025-11-20T19:18:38.174781,REST-AUH-001,CUST-10262,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.03, ""subtotal"": 9.03}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.24, ""subtotal"": 41.24}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.88, ""subtotal"": 59.64}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.77, ""subtotal"": 11.77}]",121.68,cash,delivered,2025-11-20T19:18:38.174781
ORD-20251120-504375,2025-11-20T19:27:12.174781,REST-AUH-002,CUST-10295,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.83, ""subtotal"": 68.49}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.17, ""subtotal"": 9.17}]",77.66,cash,delivered,2025-11-20T19:27:12.174781
ORD-20251120-747841,2025-11-20T19:36:50.174781,REST-DXB-001,CUST-10352,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.06, ""subtotal"": 52.06}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.2, ""subtotal"": 38.2}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.22, ""subtotal"": 72.44}]",162.7,card,delivered,2025-11-20T19:36:50.174781
ORD-20251120-820434,2025-11-20T19:53:08.174781,REST-AUH-002,CUST-10419,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.83, ""subtotal"": 137.49}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.86, ""subtotal"": 155.58}]",293.07,cash,completed,2025-11-20T19:53:08.174781
ORD-20251120-136796,2025-11-20T20:24:50.174781,REST-DXB-001,CUST-10319,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.22, ""subtotal"": 36.22}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.69, ""subtotal"": 59.07}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 42.83, ""subtotal"": 42.83}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 18.38, ""subtotal"": 36.76}]",174.88,wallet,delivered,2025-11-20T20:24:50.174781
ORD-20251120-532264,2025-11-20T20:32:36.174781,REST-DXB-002,CUST-10417,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.42, ""subtotal"": 28.26}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.58, ""subtotal"": 25.16}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.82, ""subtotal"": 149.46}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.55, ""subtotal"": 55.65}]",258.53,card,delivered,2025-11-20T20:32:36.174781
ORD-20251120-998112,2025-11-20T20:52:54.174781,REST-AUH-002,CUST-10042,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.36, ""subtotal"": 36.72}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.0, ""subtotal"": 100.0}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.85, ""subtotal"": 131.55}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.27, ""subtotal"": 66.81}]",335.08,cash,completed,2025-11-20T20:52:54.174781
ORD-20251120-962355,2025-11-20T21:05:17.174781,REST-DXB-001,CUST-10172,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.99, ""subtotal"": 41.99}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.85, ""subtotal"": 49.85}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 38.2, ""subtotal"": 76.4}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.64, ""subtotal"": 33.64}]",201.88,cash,delivered,2025-11-20T21:05:17.174781
ORD-20251120-761960,2025-11-20T21:13:10.174781,REST-AUH-002,CUST-10068,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 42.89, ""subtotal"": 85.78}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.0, ""subtotal"": 50.0}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 18.66, ""subtotal"": 37.32}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.17, ""subtotal"": 27.51}]",200.61,card,completed,2025-11-20T21:13:10.174781
ORD-20251120-291601,2025-11-20T21:17:07.174781,REST-AUH-001,CUST-10445,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 37.47, ""subtotal"": 74.94}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.44, ""subtotal"": 22.88}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.92, ""subtotal"": 35.84}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.66, ""subtotal"": 43.66}]",177.32,card,delivered,2025-11-20T21:17:07.174781
ORD-20251120-627014,2025-11-20T21:43:26.174781,REST-DXB-002,CUST-10162,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 23.02, ""subtotal"": 23.02}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 18.44, ""subtotal"": 55.32}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.82, ""subtotal"": 49.82}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.35, ""subtotal"": 118.05}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.17, ""subtotal"": 12.34}]",258.55,card,completed,2025-11-20T21:43:26.174781
ORD-20251120-261378,2025-11-20T22:01:43.174781,REST-DXB-001,CUST-10250,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.78, ""subtotal"": 14.78}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.8, ""subtotal"": 47.8}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.29, ""subtotal"": 16.58}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.3, ""subtotal"": 36.9}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 64.26, ""subtotal"": 192.78}]",308.84,wallet,completed,2025-11-20T22:01:43.174781
ORD-20251121-793963,2025-11-21T10:25:59.174781,REST-AUH-001,CUST-10336,takeaway,"[{""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.28, ""subtotal"": 15.28}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 42.37, ""subtotal"": 42.37}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.03, ""subtotal"": 27.09}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.81, ""subtotal"": 5.81}]",90.55,card,completed,2025-11-21T10:25:59.174781
ORD-20251121-177247,2025-11-21T11:01:20.174781,REST-DXB-002,CUST-10264,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.42, ""subtotal"": 18.84}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.32, ""subtotal"": 22.32}]",41.16,cash,delivered,2025-11-21T11:01:20.174781
ORD-20251121-548919,2025-11-21T12:16:53.174781,REST-DXB-001,CUST-10319,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.2, ""subtotal"": 38.2}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 6.18, ""subtotal"": 6.18}]",44.38,cash,delivered,2025-11-21T12:16:53.174781
ORD-20251121-305006,2025-11-21T12:17:13.174781,REST-DXB-002,CUST-10398,dine_in,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.35, ""subtotal"": 39.35}]",39.35,card,delivered,2025-11-21T12:17:13.174781
ORD-20251121-521819,2025-11-21T12:28:21.174781,REST-AUH-002,CUST-10080,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.81, ""subtotal"": 83.62}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 41.42, ""subtotal"": 41.42}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.0, ""subtotal"": 12.0}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.23, ""subtotal"": 114.69}]",251.73,card,delivered,2025-11-21T12:28:21.174781
ORD-20251121-932021,2025-11-21T12:40:54.174781,REST-SHJ-001,CUST-10063,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.43, ""subtotal"": 82.86}]",82.86,card,completed,2025-11-21T12:40:54.174781
ORD-20251121-282643,2025-11-21T12:42:16.174781,REST-AUH-002,CUST-10170,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.0, ""subtotal"": 18.0}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 42.89, ""subtotal"": 42.89}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.86, ""subtotal"": 155.58}]",216.47,cash,delivered,2025-11-21T12:42:16.174781
